Filename,Governing Law-Answer,lat,lng,isMissing,AgreementDate,documentName,parties,expirationDate,renewalTerm,noticePeriod,toc,isExpDateMissing,isRenewalTermMissing,isNoticePeriodMissing,isTOC,party1,party2,network
HPILHOLDING_01,Nevada,37.8445,-94.3492,True,2015-01-05,COOPERATION AGREEMENT,"HPIL ENERGYTECH Inc. (""HPIL ET""); GINARES GROUP AG (""GINARES""); HPIL ET and GINARES (individually as ""Party, or collectively the ""Parties"")",1/5/2016,,,Yes,False,True,True,True,"HPIL ENERGYTECH Inc. (""HPIL ET"")"," GINARES GROUP AG (""GINARES"")","{""nodes"": [{""id"": 257, ""name"": ""HPILHOLDING_01""}, {""id"": 289, ""name"": ""MARSHALLHOLDINGSINTERNATIONAL,INC_04""}, {""id"": 22, ""name"": ""QuantumGroupIncFl_20090120""}, {""id"": 339, ""name"": ""DIVERSINETCORP_03""}, {""id"": 319, ""name"": ""UAGHINC_04""}, {""id"": 335, ""name"": ""SONUSCORP_03""}, {""id"": 270, ""name"": ""VERSOTECHNOLOGIESINC_12""}], ""links"": [{""source"": 22, ""target"": 257}, {""source"": 319, ""target"": 257}, {""source"": 319, ""target"": 257}, {""source"": 22, ""target"": 257}, {""source"": 22, ""target"": 319}, {""source"": 319, ""target"": 339}, {""source"": 289, ""target"": 270}, {""source"": 319, ""target"": 22}]}"
LEJUHOLDINGSLTD_03,China,27.3336,128.5736,True,2010-04-29,INTERNET CHANNEL COOPERATION AGREEMENT,"Beijing Baidu Netcom Science and Technology Co., Ltd. (""Party A""); China Online Housing (Hong Kong) Co., Ltd. (""Party B""); Beijing Yisheng Leju Information Services Co., Ltd (""Party C""); Party A, Party B, Party C (individually a ""Party"", collectively the ""Parties"")",8/1/2014,,,No,False,True,True,False,"Beijing Baidu Netcom Science and Technology Co., Ltd. (""Party A"")"," China Online Housing (Hong Kong) Co., Ltd. (""Party B"")","{""nodes"": [{""id"": 258, ""name"": ""LEJUHOLDINGSLTD_03""}, {""id"": 211, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 12, ""name"": ""ReedsInc_20191113""}, {""id"": 263, ""name"": ""FIDELITYNATIONALINFORMATIONSERVICES,INC_08""}, {""id"": 160, ""name"": ""BNLFINANCIALCORP_03""}, {""id"": 222, ""name"": ""VEONEER,INC_02""}, {""id"": 255, ""name"": ""FIBROGENINC_10""}], ""links"": [{""source"": 211, ""target"": 12}, {""source"": 263, ""target"": 222}, {""source"": 258, ""target"": 255}, {""source"": 211, ""target"": 258}, {""source"": 255, ""target"": 12}, {""source"": 263, ""target"": 222}, {""source"": 222, ""target"": 263}, {""source"": 258, ""target"": 12}, {""source"": 255, ""target"": 263}]}"
"MEETGROUP,INC_06",Delaware,40.2866,-83.0747,True,2017-06-27,COOPERATION AGREEMENT,"Meet Group, Inc. (""Company""); HARVEST SMALL CAP PARTNERS MASTER, LTD (""Investor"", collectively, the “Investors” or, with their respective affiliates and associates, the “Investor Group”); HARVEST SMALL CAP PARTNERS, L.P.  (“Investor” and collectively, the “Investors” or, with their respective affiliates and associates, the “Investor Group”); HARVEST CAPITAL STRATEGIES LLC (""Investor” and collectively, the “Investors” or, with their respective affiliates and associates, the “Investor Group”)",,,,No,True,True,True,False,"Meet Group, Inc. (""Company"")"," HARVEST SMALL CAP PARTNERS MASTER, LTD (""Investor"", collectively, the “Investors” or, with their respective affiliates and associates, the “Investor Group”)","{""nodes"": [{""id"": 259, ""name"": ""MEETGROUP,INC_06""}, {""id"": 332, ""name"": ""PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08""}, {""id"": 305, ""name"": ""Apollo Endosurgery - Manufacturing and Supply Agreement.PDF""}, {""id"": 298, ""name"": ""BLUEFLYINC_03""}, {""id"": 228, ""name"": ""BLUEHILLSBANCORP,INC_05""}, {""id"": 303, ""name"": ""CHANGEPOINTCORP_03""}, {""id"": 274, ""name"": ""BLACKBOXSTOCKSINC_08""}], ""links"": [{""source"": 332, ""target"": 259}, {""source"": 305, ""target"": 298}, {""source"": 332, ""target"": 298}, {""source"": 274, ""target"": 303}, {""source"": 298, ""target"": 332}]}"
"SPOKHOLDINGS,INC_06",Delaware,40.2866,-83.0747,True,2020-06-18,Cooperation Agreement,"Spôk Holdings, Inc. (""Company""); White Hat Strategic Partners LP; White Hat SP GP LLC; White Hat Capital Partners LP; White Hat Capital Partners GP LLC; (collectively the ""White Hat Parties""); each of the Company and White Hat Parties a ""Party""' collectively ""Parties""",perpetual,,,No,False,True,True,False,"Spôk Holdings, Inc. (""Company"")", White Hat Strategic Partners LP,"{""nodes"": [{""id"": 260, ""name"": ""SPOKHOLDINGS,INC_06""}, {""id"": 96, ""name"": ""AlliedEsportsEntertainmentInc_20190815""}, {""id"": 333, ""name"": ""PROLONGINTERNATIONALCORP_03""}, {""id"": 32, ""name"": ""NeuroboPharmaceuticalsInc_20190903""}, {""id"": 10, ""name"": ""EtonPharmaceuticalsInc_20191114""}, {""id"": 214, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 294, ""name"": ""Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF""}], ""links"": [{""source"": 10, ""target"": 96}, {""source"": 32, ""target"": 10}, {""source"": 214, ""target"": 10}, {""source"": 294, ""target"": 10}, {""source"": 294, ""target"": 260}, {""source"": 214, ""target"": 260}, {""source"": 214, ""target"": 10}, {""source"": 294, ""target"": 214}]}"
URSCORPNEW_03,Delaware,40.2866,-83.0747,True,2014-03-13,COOPERATION AGREEMENT,"JANA Partners LLC (""JANA""); URS Corporation (""Company"")",,,,No,True,True,True,False,"JANA Partners LLC (""JANA"")"," URS Corporation (""Company"")","{""nodes"": [{""id"": 261, ""name"": ""URSCORPNEW_03""}, {""id"": 59, ""name"": ""ZtoExpressCaymanInc_20160930""}, {""id"": 262, ""name"": ""CERES,INC_01""}, {""id"": 148, ""name"": ""STAMPSCOMINC_06""}, {""id"": 268, ""name"": ""MSCIINC_02""}, {""id"": 136, ""name"": ""TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04""}, {""id"": 198, ""name"": ""CHIPMOSTECHNOLOGIESBERMUDALTD_04""}], ""links"": [{""source"": 262, ""target"": 59}, {""source"": 261, ""target"": 136}, {""source"": 198, ""target"": 268}, {""source"": 268, ""target"": 59}, {""source"": 261, ""target"": 198}, {""source"": 268, ""target"": 59}]}"
"CERES,INC_01",New York,40.6943,-73.9249,True,2007-04-01,COLLABORATION AGREEMENT,"INSTITUTE OF GRASSLAND AND  ENVIRONMENTAL RESEARCH (""IGER""); CERES, INC. (""CERES"")",4/1/2022,,,Yes,False,True,True,True,"INSTITUTE OF GRASSLAND AND  ENVIRONMENTAL RESEARCH (""IGER"")"," CERES, INC. (""CERES"")","{""nodes"": [{""id"": 262, ""name"": ""CERES,INC_01""}, {""id"": 37, ""name"": ""XpresspaGroupInc_20190401""}, {""id"": 192, ""name"": ""BERKELEYLIGHTS,INC_06""}, {""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 137, ""name"": ""WPPPLC_04""}, {""id"": 52, ""name"": ""AgapeAtpCorp_20191202""}, {""id"": 310, ""name"": ""SANDRIDGEENERGYINC_08""}], ""links"": [{""source"": 192, ""target"": 137}, {""source"": 52, ""target"": 82}, {""source"": 192, ""target"": 137}, {""source"": 310, ""target"": 192}, {""source"": 192, ""target"": 310}, {""source"": 137, ""target"": 52}, {""source"": 82, ""target"": 310}, {""source"": 52, ""target"": 192}]}"
"FIDELITYNATIONALINFORMATIONSERVICES,INC_08",Georgia,33.7627,-84.4224,True,2001-06-30,INTELLECTUAL PROPERTY AGREEMENT,"Equifax Inc. (""Equifax""); Certegy Inc. (""Certegy"")",perpetual,,,No,False,True,True,False,"Equifax Inc. (""Equifax"")"," Certegy Inc. (""Certegy"")","{""nodes"": [{""id"": 263, ""name"": ""FIDELITYNATIONALINFORMATIONSERVICES,INC_08""}, {""id"": 276, ""name"": ""ETELOS,INC_03""}, {""id"": 290, ""name"": ""MOVADOGROUPINC_04""}, {""id"": 304, ""name"": ""Antares Pharma, Inc. - Manufacturing Agreement.PDF""}, {""id"": 103, ""name"": ""XinhuaSportsEntertainmentLtd_20070221""}, {""id"": 261, ""name"": ""URSCORPNEW_03""}, {""id"": 17, ""name"": ""EcoScienceSolutionsInc_20171117""}], ""links"": [{""source"": 263, ""target"": 304}, {""source"": 261, ""target"": 290}, {""source"": 263, ""target"": 276}, {""source"": 263, ""target"": 304}, {""source"": 263, ""target"": 103}]}"
"ARMSTRONGFLOORING,INC_01",Delaware,40.2866,-83.0747,True,2018-12-31,INTELLECTUAL PROPERTY AGREEMENT,"Armstrong Flooring, Inc. (""Seller""); AFI Licensing LLC (""Licensing""); AFI Licensing LLC together with Armstrong Flooring, Inc. (""Arizona""); AHF Holding, Inc. (""Buyer""); Armstrong Hardwood Flooring Company (""Company""); AHF Holding, Inc. together with Armstrong Hardwood Flooring Company (""Buyer Entities""); (each of Arizona on the one hand and the Buyer Entities on the other hand, a “Party” and collectively, the “Parties”)",perpetual,,,No,False,True,True,False,"Armstrong Flooring, Inc. (""Seller"")"," AFI Licensing LLC (""Licensing"")","{""nodes"": [{""id"": 264, ""name"": ""ARMSTRONGFLOORING,INC_01""}, {""id"": 200, ""name"": ""PLAYAHOTELS&RESORTSNV_03""}, {""id"": 27, ""name"": ""CytodynInc_20200109""}, {""id"": 60, ""name"": ""AudibleInc_20001113""}, {""id"": 124, ""name"": ""CENTRACKINTERNATIONALINC_10""}, {""id"": 280, ""name"": ""LIMEENERGYCO_09""}, {""id"": 69, ""name"": ""NeoformaInc_19991202""}], ""links"": [{""source"": 200, ""target"": 124}, {""source"": 200, ""target"": 280}, {""source"": 69, ""target"": 264}, {""source"": 280, ""target"": 60}, {""source"": 27, ""target"": 264}, {""source"": 124, ""target"": 69}, {""source"": 280, ""target"": 27}, {""source"": 69, ""target"": 280}, {""source"": 264, ""target"": 124}]}"
GSITECHNOLOGYINC_11,California,38.2969,-76.4949,True,2009-08-28,Intellectual Property Agreement,"GSI Technology, Inc. (""PURCHASER""); Sony Electronics Inc. (""SONY""); individually as a ""party"", collectively as the ""parties""",perpetual,,,No,False,True,True,False,"GSI Technology, Inc. (""PURCHASER"")"," Sony Electronics Inc. (""SONY"")","{""nodes"": [{""id"": 265, ""name"": ""GSITECHNOLOGYINC_11""}, {""id"": 274, ""name"": ""BLACKBOXSTOCKSINC_08""}, {""id"": 5, ""name"": ""DeltathreeInc_19991102""}, {""id"": 147, ""name"": ""LOOKSMARTLTD_07""}, {""id"": 258, ""name"": ""LEJUHOLDINGSLTD_03""}, {""id"": 312, ""name"": ""SFGFINANCIALCORP_05""}, {""id"": 303, ""name"": ""CHANGEPOINTCORP_03""}], ""links"": [{""source"": 274, ""target"": 147}, {""source"": 258, ""target"": 274}, {""source"": 274, ""target"": 258}, {""source"": 274, ""target"": 265}, {""source"": 274, ""target"": 5}, {""source"": 303, ""target"": 312}, {""source"": 265, ""target"": 147}, {""source"": 147, ""target"": 274}, {""source"": 5, ""target"": 303}]}"
"HERTZGLOBALHOLDINGS,INC_07",New York,40.6943,-73.9249,True,2016-06-30,INTELLECTUAL PROPERTY AGREEMENT,"THE HERTZ CORPORATION (""THC""); HERTZ SYSTEM, INC. (""HSI""); HERC RENTALS INC. (""HERC""); (hereinafter referred to collectively the ""Parties"", and individually as a ""party""",,,,No,True,True,True,False,"THE HERTZ CORPORATION (""THC"")"," HERTZ SYSTEM, INC. (""HSI"")","{""nodes"": [{""id"": 266, ""name"": ""HERTZGLOBALHOLDINGS,INC_07""}, {""id"": 129, ""name"": ""ABILITYINC_06""}, {""id"": 77, ""name"": ""TubeMediaCorp_20060310""}, {""id"": 82, ""name"": ""PharmagenInc_20120803""}, {""id"": 218, ""name"": ""VALENCETECHNOLOGYINC_02""}, {""id"": 192, ""name"": ""BERKELEYLIGHTS,INC_06""}, {""id"": 177, ""name"": ""OLDAPIWIND-DOWNLTD_01""}], ""links"": [{""source"": 192, ""target"": 218}, {""source"": 266, ""target"": 77}, {""source"": 129, ""target"": 192}, {""source"": 82, ""target"": 177}, {""source"": 77, ""target"": 82}, {""source"": 177, ""target"": 266}]}"
JINGWEIINTERNATIONALLTD_10,China,27.3336,128.5736,True,2007-02-08,Intellectual Property Agreement,"JingWei HengTong Technology (""ShenZhen""); ShenZhen JingWei Communication Co., Ltd.",2/8/2012,,,Yes,False,True,True,True,"JingWei HengTong Technology (""ShenZhen"")"," ShenZhen JingWei Communication Co., Ltd.","{""nodes"": [{""id"": 267, ""name"": ""JINGWEIINTERNATIONALLTD_10""}, {""id"": 225, ""name"": ""GULFSOUTHMEDICALSUPPLYINC_12""}, {""id"": 19, ""name"": ""SimplicityEsportsGamingCompany_20181130""}, {""id"": 294, ""name"": ""Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF""}, {""id"": 46, ""name"": ""IpassInc_20181203""}, {""id"": 212, ""name"": ""FEDERATEDGOVERNMENTINCOMESECURITIESINC_04""}, {""id"": 347, ""name"": ""NEONSYSTEMSINC_03""}], ""links"": [{""source"": 46, ""target"": 212}, {""source"": 19, ""target"": 267}, {""source"": 46, ""target"": 212}, {""source"": 225, ""target"": 267}, {""source"": 46, ""target"": 267}]}"
MSCIINC_02,New York,40.6943,-73.9249,True,2007-11-20,Intellectual Property Agreement,"Morgan Stanley & Co. Incorporated (""MS""); MSCI Inc. (""MSCI""); MS and MSCI individually as ""Party"" and collectively as the ""Parties""",,,,No,True,True,True,False,"Morgan Stanley & Co. Incorporated (""MS"")"," MSCI Inc. (""MSCI"")","{""nodes"": [{""id"": 268, ""name"": ""MSCIINC_02""}, {""id"": 308, ""name"": ""VAPOTHERM, INC. - Manufacturing and Supply Agreement.PDF""}, {""id"": 114, ""name"": ""KIROMICBIOPHARMA,INC_05""}, {""id"": 342, ""name"": ""ULTRAGENYXPHARMACEUTICALINC_12""}, {""id"": 19, ""name"": ""SimplicityEsportsGamingCompany_20181130""}, {""id"": 119, ""name"": ""DRIVENDELIVERIES,INC_05""}, {""id"": 143, ""name"": ""CANOPETROLEUM,INC_12""}], ""links"": [{""source"": 19, ""target"": 119}, {""source"": 308, ""target"": 114}, {""source"": 119, ""target"": 143}, {""source"": 114, ""target"": 268}, {""source"": 119, ""target"": 114}, {""source"": 268, ""target"": 114}, {""source"": 114, ""target"": 268}, {""source"": 114, ""target"": 19}, {""source"": 268, ""target"": 308}]}"
OTISWORLDWIDECORP_04,Delaware,40.2866,-83.0747,True,2020-04-02,INTELLECTUAL PROPERTY AGREEMENT,"United Technologies Corporation (""UTC""); Otis Worldwide Corporation (""Otis""); Carrier Global Corporation (""Carrier""); each a ""Party"", and together, the ""Parties""",perpetual,,,No,False,True,True,False,"United Technologies Corporation (""UTC"")"," Otis Worldwide Corporation (""Otis"")","{""nodes"": [{""id"": 269, ""name"": ""OTISWORLDWIDECORP_04""}, {""id"": 148, ""name"": ""STAMPSCOMINC_06""}, {""id"": 83, ""name"": ""PrudentialBancorpInc_20170606""}, {""id"": 130, ""name"": ""CUROGROUPHOLDINGSCORP_05""}, {""id"": 11, ""name"": ""FuelcellEnergyInc_20191106""}, {""id"": 334, ""name"": ""NETGROCERINC_07""}, {""id"": 72, ""name"": ""StampscomInc_20001114""}], ""links"": [{""source"": 269, ""target"": 148}, {""source"": 11, ""target"": 334}, {""source"": 269, ""target"": 11}, {""source"": 130, ""target"": 83}, {""source"": 130, ""target"": 148}, {""source"": 130, ""target"": 148}, {""source"": 269, ""target"": 130}]}"
VERSOTECHNOLOGIESINC_12,Georgia,33.7627,-84.4224,True,2007-12-20,INTELLECTUAL PROPERTY AGREEMENT,"NMS Communications Corp. (""Seller""); Verson Backhaul Solutions, Inc. (""Backhaul"")",,,,No,True,True,True,False,"NMS Communications Corp. (""Seller"")"," Verson Backhaul Solutions, Inc. (""Backhaul"")","{""nodes"": [{""id"": 270, ""name"": ""VERSOTECHNOLOGIESINC_12""}, {""id"": 139, ""name"": ""NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04""}, {""id"": 247, ""name"": ""TURNKEYCAPITAL,INC_07""}, {""id"": 81, ""name"": ""PerformanceSportsBrandsInc_20110909""}, {""id"": 197, ""name"": ""GOCALLINC_03""}, {""id"": 312, ""name"": ""SFGFINANCIALCORP_05""}, {""id"": 56, ""name"": ""PenntexMidstreamPartnersLp_20150416""}], ""links"": [{""source"": 197, ""target"": 81}, {""source"": 247, ""target"": 81}, {""source"": 81, ""target"": 270}, {""source"": 247, ""target"": 270}, {""source"": 270, ""target"": 81}, {""source"": 139, ""target"": 56}]}"
ZEBRATECHNOLOGIESCORP_04,Delaware,40.2866,-83.0747,True,2014-04-14,INTELLECTUAL PROPERTY AGREEMENT,"Motorola Solutions, Inc. (""Seller""); Zebra Technologies Corporation (""Purchaser"")",,,,No,True,True,True,False,"Motorola Solutions, Inc. (""Seller"")"," Zebra Technologies Corporation (""Purchaser"")","{""nodes"": [{""id"": 271, ""name"": ""ZEBRATECHNOLOGIESCORP_04""}, {""id"": 116, ""name"": ""GLOBALTECHNOLOGIESLTD_06""}, {""id"": 255, ""name"": ""FIBROGENINC_10""}, {""id"": 241, ""name"": ""LIGHTBRIDGECORP_11""}, {""id"": 146, ""name"": ""IPAYMENT,INC_05""}, {""id"": 307, ""name"": ""Sonos, Inc. - Manufacturing Agreement .PDF""}, {""id"": 53, ""name"": ""FreezeTagInc_20180411""}], ""links"": [{""source"": 271, ""target"": 255}, {""source"": 255, ""target"": 116}, {""source"": 116, ""target"": 307}, {""source"": 116, ""target"": 241}, {""source"": 53, ""target"": 255}, {""source"": 255, ""target"": 116}, {""source"": 116, ""target"": 53}]}"
AIRSPANNETWORKSINC_04,South Dakota,43.5397,-96.732,True,2000-03-31,"Distributor Agreement

Distributor Agreement","Airspan Networks Incorporated (""Airspan""); GLS LLC (""Distributor"")",3/31/2005,,,No,False,True,True,False,"Airspan Networks Incorporated (""Airspan"")"," GLS LLC (""Distributor"")","{""nodes"": [{""id"": 272, ""name"": ""AIRSPANNETWORKSINC_04""}, {""id"": 42, ""name"": ""SigaTechnologiesInc_20190603""}, {""id"": 181, ""name"": ""GRIDIRONBIONUTRIENTS,INC_02""}, {""id"": 320, ""name"": ""VARIABLESEPARATEACCOUNT_04""}, {""id"": 26, ""name"": ""ArtaraTherapeuticsInc_20200110""}, {""id"": 218, ""name"": ""VALENCETECHNOLOGYINC_02""}, {""id"": 309, ""name"": ""PRIMEENERGYRESOURCESCORP_04""}], ""links"": [{""source"": 309, ""target"": 26}, {""source"": 218, ""target"": 181}, {""source"": 309, ""target"": 26}, {""source"": 272, ""target"": 26}, {""source"": 309, ""target"": 26}, {""source"": 42, ""target"": 218}, {""source"": 309, ""target"": 26}, {""source"": 218, ""target"": 42}, {""source"": 42, ""target"": 26}]}"
ACCURAYINC_09,Germany,52.5167,13.3833,True,2010-06-08,Multiple LINAC and Multi-Modality Distributor Agreement,"ACCURAY INCORPORATED, (""Accuray""); SIEMENS AKTIENGESELLSCHAFT (""Siemens"")",perpetual,,,No,False,True,True,False,"ACCURAY INCORPORATED, (""Accuray"")"," SIEMENS AKTIENGESELLSCHAFT (""Siemens"")","{""nodes"": [{""id"": 273, ""name"": ""ACCURAYINC_09""}, {""id"": 289, ""name"": ""MARSHALLHOLDINGSINTERNATIONAL,INC_04""}, {""id"": 345, ""name"": ""BIOAMBERINC_04""}, {""id"": 236, ""name"": ""GIGGLESN_HUGS,INC""}, {""id"": 126, ""name"": ""REGANHOLDINGCORP_03""}, {""id"": 36, ""name"": ""VertexEnergyInc_20200113""}, {""id"": 104, ""name"": ""WebmdHealthCorp_20050908""}], ""links"": [{""source"": 36, ""target"": 104}, {""source"": 36, ""target"": 104}, {""source"": 273, ""target"": 104}, {""source"": 104, ""target"": 289}, {""source"": 236, ""target"": 273}, {""source"": 104, ""target"": 236}, {""source"": 126, ""target"": 236}, {""source"": 289, ""target"": 273}]}"
BLACKBOXSTOCKSINC_08,Texas,32.7936,-96.7662,True,2013-08-01,DISTRIBUTOR AGREEMENT,"Snotarator LLC (""Company""); SMSA Ballinger Acquisition Corp., (""Distributor"")",5/31/2015,2 years,,No,False,False,True,False,"Snotarator LLC (""Company"")"," SMSA Ballinger Acquisition Corp., (""Distributor"")","{""nodes"": [{""id"": 274, ""name"": ""BLACKBOXSTOCKSINC_08""}, {""id"": 338, ""name"": ""VNUE,INC_07""}, {""id"": 157, ""name"": ""HYDRONTECHNOLOGIESINC_03""}, {""id"": 253, ""name"": ""CARDAX,INC_08""}, {""id"": 131, ""name"": ""BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05""}, {""id"": 268, ""name"": ""MSCIINC_02""}, {""id"": 287, ""name"": ""AMBASSADOREYEWEARGROUPINC_11""}], ""links"": [{""source"": 157, ""target"": 268}, {""source"": 338, ""target"": 131}, {""source"": 287, ""target"": 268}, {""source"": 157, ""target"": 268}, {""source"": 268, ""target"": 338}, {""source"": 287, ""target"": 274}, {""source"": 131, ""target"": 268}]}"
ENTERTAINMENTGAMINGASIAINC_02,Ontario,34.0393,-117.6064,True,2005-01-21,DISTRIBUTOR AGREEMENT,"VendingData Corporation (""Vendor""); Technical Casino Supplies Ltd. (""Distributor"")",1/21/2010,successive 3 years,90 days,Yes,False,False,False,True,"VendingData Corporation (""Vendor"")"," Technical Casino Supplies Ltd. (""Distributor"")","{""nodes"": [{""id"": 275, ""name"": ""ENTERTAINMENTGAMINGASIAINC_02""}, {""id"": 182, ""name"": ""BELLICUMPHARMACEUTICALS,INC_05""}, {""id"": 183, ""name"": ""FLOTEKINDUSTRIESINCCN_05""}, {""id"": 196, ""name"": ""ON4COMMUNICATIONSINC_07""}, {""id"": 83, ""name"": ""PrudentialBancorpInc_20170606""}, {""id"": 188, ""name"": ""CHAPARRALRESOURCESINC_03""}, {""id"": 230, ""name"": ""AURASYSTEMSINC_06""}], ""links"": [{""source"": 182, ""target"": 83}, {""source"": 183, ""target"": 188}, {""source"": 83, ""target"": 183}, {""source"": 275, ""target"": 188}, {""source"": 188, ""target"": 275}, {""source"": 230, ""target"": 183}, {""source"": 188, ""target"": 182}]}"
"ETELOS,INC_03",California,38.2969,-76.4949,True,1998-07-07,DISTRIBUTOR AGREEMENT,"Tripath Technology, Inc. (""Tripath""); Uniquest Corporation (""Distributor"")",perpetual,successive 1 year,1 month,Yes,False,False,False,True,"Tripath Technology, Inc. (""Tripath"")"," Uniquest Corporation (""Distributor"")","{""nodes"": [{""id"": 276, ""name"": ""ETELOS,INC_03""}, {""id"": 154, ""name"": ""IVILLAGEINC_03""}, {""id"": 178, ""name"": ""MEDIWOUNDLTD_01""}, {""id"": 303, ""name"": ""CHANGEPOINTCORP_03""}, {""id"": 142, ""name"": ""DOMINIADVISORTRUST_02""}, {""id"": 327, ""name"": ""MetLife, Inc. - Remarketing Agreement.PDF""}, {""id"": 218, ""name"": ""VALENCETECHNOLOGYINC_02""}], ""links"": [{""source"": 327, ""target"": 218}, {""source"": 327, ""target"": 142}, {""source"": 276, ""target"": 154}, {""source"": 276, ""target"": 303}, {""source"": 218, ""target"": 276}, {""source"": 303, ""target"": 178}, {""source"": 154, ""target"": 218}, {""source"": 218, ""target"": 276}]}"
EUROPEANMICROHOLDINGSINC_03,Washington,38.9047,-77.0163,True,1997-11-05,DISTRIBUTOR AGREEMENT,"WatchGuard Technologies, Inc. (""WGT""); European Micro (""Distributor"")",9/30/1997,successive 1 year,30 days,Yes,False,False,False,True,"WatchGuard Technologies, Inc. (""WGT"")"," European Micro (""Distributor"")","{""nodes"": [{""id"": 277, ""name"": ""EUROPEANMICROHOLDINGSINC_03""}, {""id"": 157, ""name"": ""HYDRONTECHNOLOGIESINC_03""}, {""id"": 250, ""name"": ""VIRTUALSCOPICS,INC_11""}, {""id"": 301, ""name"": ""BOLIVARMININGCORP_05""}, {""id"": 225, ""name"": ""GULFSOUTHMEDICALSUPPLYINC_12""}, {""id"": 62, ""name"": ""EmbarkComInc_19991008""}, {""id"": 25, ""name"": ""RareElementResourcesLtd_20171019""}], ""links"": [{""source"": 277, ""target"": 301}, {""source"": 225, ""target"": 25}, {""source"": 301, ""target"": 250}, {""source"": 250, ""target"": 157}, {""source"": 277, ""target"": 25}, {""source"": 157, ""target"": 277}, {""source"": 157, ""target"": 225}, {""source"": 301, ""target"": 25}, {""source"": 62, ""target"": 250}]}"
HYPERIONSOFTWARECORP_09,Connecticut,41.1918,-73.1953,True,1994-04-15,EXCLUSIVE DISTRIBUTOR AGREEMENT,"IMRS OPERATIONS INC. (""IMRS INC."", ""Developer""); Delteq Pte Ltd (""Distributor"")",4/15/1995,successive 2 years,,No,False,False,True,False,"IMRS OPERATIONS INC. (""IMRS INC."", ""Developer"")"," Delteq Pte Ltd (""Distributor"")","{""nodes"": [{""id"": 278, ""name"": ""HYPERIONSOFTWARECORP_09""}, {""id"": 83, ""name"": ""PrudentialBancorpInc_20170606""}, {""id"": 39, ""name"": ""ImperialGardenResortInc_20161028""}, {""id"": 315, ""name"": ""SUNTRONCORP_05""}, {""id"": 41, ""name"": ""VnueInc_20150914""}, {""id"": 271, ""name"": ""ZEBRATECHNOLOGIESCORP_04""}, {""id"": 309, ""name"": ""PRIMEENERGYRESOURCESCORP_04""}], ""links"": [{""source"": 315, ""target"": 83}, {""source"": 309, ""target"": 271}, {""source"": 83, ""target"": 278}, {""source"": 278, ""target"": 41}, {""source"": 315, ""target"": 39}]}"
"LEGACYTECHNOLOGYHOLDINGS,INC_12",Colorado,-22.8378,-51.9728,True,2005-12-08,EXCLUSIVE   DISTRIBUTOR  AGREEMENT,"LifeUSA/  Envision  Health,  Inc. (""ENVISION""); Sierra Mountain Minerals, Inc. (""SIERRA"")",12/8/2007,successive 1 year,,No,False,False,True,False,"LifeUSA/  Envision  Health,  Inc. (""ENVISION"")"," Sierra Mountain Minerals, Inc. (""SIERRA"")","{""nodes"": [{""id"": 279, ""name"": ""LEGACYTECHNOLOGYHOLDINGS,INC_12""}, {""id"": 98, ""name"": ""GlobalTechnologiesGroupInc_20050928""}, {""id"": 339, ""name"": ""DIVERSINETCORP_03""}, {""id"": 329, ""name"": ""Reinsurance Group of America, Incorporated - A&R REMARKETING  AGREEMENT.PDF""}, {""id"": 140, ""name"": ""OPERALTD_04""}, {""id"": 172, ""name"": ""MTITECHNOLOGYCORP_11""}, {""id"": 29, ""name"": ""AtnInternationalInc_20191108""}], ""links"": [{""source"": 329, ""target"": 172}, {""source"": 339, ""target"": 279}, {""source"": 172, ""target"": 339}, {""source"": 140, ""target"": 329}, {""source"": 98, ""target"": 339}, {""source"": 339, ""target"": 29}, {""source"": 172, ""target"": 329}]}"
